style,artist,title,matched,video_id,youtube_url,video_title,source,score,searched_at
Progressive House,Zee Cowling,Dreamtime (Quivver Vocal Dub),yes,TkP-cdPZBM4,https://music.youtube.com/watch?v=TkP-cdPZBM4,Dreamtime (Quivver Vocal Mix),ytmusic,91.80327868852459,2026-09-04T01:13:19
Progressive House,Zee Cowling,Dreamtime (Quivver Vocal Mix),yes,TkP-cdPZBM4,https://music.youtube.com/watch?v=TkP-cdPZBM4,Dreamtime (Quivver Vocal Mix),ytmusic,100.0,2026-09-04T01:13:18
Progressive House,Zee Cowling,Dreamtime (Shaker's Full Vocal Remix),yes,0lIrNIZL6A4,https://music.youtube.com/watch?v=0lIrNIZL6A4,Dreams (Ezra's Fully Vocal Remix),ytmusic,73.33333333333333,2026-09-04T01:13:20
Progressive House,cool temptation,I Won't Give You Up (Heavenly Club Drive),yes,eKgLA4V-irk,https://music.youtube.com/watch?v=eKgLA4V-irk,Cool Temptation - I Won't Give You Up (Heavenly Club Drive),ytmusic,100.0,2026-09-04T01:14:42
Progressive House,cool temptation,I Won't Give You Up (Sweet Angel Drive),yes,_EsbbJCINA4,https://music.youtube.com/watch?v=_EsbbJCINA4,Cool Temptation - I Won't Give You Up (Sweet Angel Drive),ytmusic,100.0,2026-09-04T01:14:42
Progressive Trance,Alien Signal,Jupiter Come,yes,P8F6eJ4WUzQ,https://music.youtube.com/watch?v=P8F6eJ4WUzQ,Alien Signal - Jupiter Come,ytmusic,100.0,2026-09-04T01:15:36
Progressive Trance,Alien Signal,Nebula III,yes,Nl92mE3tJaY,https://music.youtube.com/watch?v=Nl92mE3tJaY,Alien Signal Focus,ytmusic,90.47619047619048,2026-09-04T01:15:35
Progressive Trance,Alien Signal,Souvien Tois (Electro Trip),yes,q9FPigJsrug,https://music.youtube.com/watch?v=q9FPigJsrug,Alien Signal - Souvien Tois (Elektro Trip),ytmusic,87.32394366197182,2026-09-04T01:15:37
Progressive Trance,Alien Signal,Uranus,yes,JlMzhcd8LZ0,https://music.youtube.com/watch?v=JlMzhcd8LZ0,Uranus,ytmusic,85.71428571428571,2026-09-04T01:15:36
Progressive Trance,Central Intelligence,Generation,yes,aCMFgc3g200,https://music.youtube.com/watch?v=aCMFgc3g200,Central Intelligence - Generation,ytmusic,100.0,2026-09-04T01:12:17
Progressive Trance,Central Intelligence,Helter Skelter,yes,nlIgAUWsB6c,https://music.youtube.com/watch?v=nlIgAUWsB6c,Helter Skelter,ytmusic,84.84848484848484,2026-09-04T01:12:18
Progressive Trance,Central Intelligence,Remember,yes,f-zrfvRVCBQ,https://music.youtube.com/watch?v=f-zrfvRVCBQ,Central Intelligence - Remember [VOSTRA003],ytmusic,100.0,2026-09-04T01:12:19
Progressive Trance,Central Intelligence,Shape Shifter,yes,qbdWBHrwNW4,https://music.youtube.com/watch?v=qbdWBHrwNW4,Central Intelligence -- Shape Shifter,ytmusic,100.0,2026-09-04T01:12:17
Progressive Trance,DJ Jeremy,Gotta Have Ur Luv,yes,ITmiIbheZtA,https://music.youtube.com/watch?v=ITmiIbheZtA,DJ Jeremy - Gotta Have Ur Luv,ytmusic,100.0,2026-09-04T01:14:33
Progressive Trance,DJ Jeremy,Prefer 2 House,yes,jwWvuT_M6XA,https://music.youtube.com/watch?v=jwWvuT_M6XA,DJ Jeremy - Prefer 2 House,ytmusic,100.0,2026-09-04T01:14:33
Progressive Trance,DJ Jeremy,Superfunky,yes,LyBlw3o-oSM,https://music.youtube.com/watch?v=LyBlw3o-oSM,DJ Jeremy - Superfunky [SW-005],ytmusic,100.0,2026-09-04T01:14:32
Progressive Trance,Euphoria,Mercurial (Ernie & Berts Utterly Wiped Out Mix),yes,BKVRvgeguH8,https://music.youtube.com/watch?v=BKVRvgeguH8,Mercurial (Ernie & Berts Utterly Wiped Out Mix),ytmusic,100.0,2026-09-04T01:13:31
Progressive Trance,Euphoria,Mercurial (Euphoria V's Ernie & Bert Travelling At The Speed Of Light Mix),yes,uExi9511DIk,https://music.youtube.com/watch?v=uExi9511DIk,Mercurial (Euphoria V's Ernie & Bert Travelling At The Speed Of Light Mix),ytmusic,100.0,2026-09-04T01:13:31
Progressive Trance,Euphoria,Mercurial (Euphoric Original Mix),yes,C-_SyT9uT48,https://music.youtube.com/watch?v=C-_SyT9uT48,Mercurial (Euphoric Original Mix),ytmusic,100.0,2026-09-04T01:13:29
Progressive Trance,Euphoria,Mercurial (The Ernie & Bert Stone High Mix),yes,OGOHAHCCxb8,https://music.youtube.com/watch?v=OGOHAHCCxb8,Mercurial (The Ernie & Bert Stone High Mix),ytmusic,100.0,2026-09-04T01:13:30
Progressive Trance,H.H.C.,Plump,yes,lH-MP1TAOYI,https://music.youtube.com/watch?v=lH-MP1TAOYI,h.c.c. plump,ytdlp,91.66666666666667,2026-09-04T01:13:39
Progressive Trance,H.H.C.,We're Not Alone,yes,zSxpzszlM_w,https://music.youtube.com/watch?v=zSxpzszlM_w,H.H.C. - We're Not Alone (Radio Edit),ytmusic,100.0,2026-09-04T01:13:37
Progressive Trance,Hip Service,Badaboom Badabing (Drax & Gooding Café Mambo Remix),yes,JMkCUawRZHw,https://music.youtube.com/watch?v=JMkCUawRZHw,BadaBing BadaBoom,ytmusic,100.0,2026-09-04T01:16:13
Progressive Trance,Hip Service,Badaboom Badabing (Spectors Caught By The Ballearics Mix),yes,fR3QMxD6iQ4,https://music.youtube.com/watch?v=fR3QMxD6iQ4,Joined At The Hip,ytmusic,83.33333333333333,2026-09-04T01:16:14
Progressive Trance,Hip Service,Badaboom Badabing (Stel & Good Newz Remix),yes,Vgdhujy3lAE,https://music.youtube.com/watch?v=Vgdhujy3lAE,Hip Service - Badaboom Badabing (Stel & Good Newz Remix),ytmusic,100.0,2026-09-04T01:16:13
Progressive Trance,Hydra,Butterflies (Heliotropic Mix),yes,lJbGNHmAwas,https://music.youtube.com/watch?v=lJbGNHmAwas,Hydra - Butterflies (Heliotropic Mix),ytmusic,100.0,2026-09-04T01:13:57
Progressive Trance,Hydra,Butterflies (Hermaphrodite Main Mix),yes,iJhX9ez0Wws,https://music.youtube.com/watch?v=iJhX9ez0Wws,HYDRA - BUTTERFLIES (HERMAPHRODITE MAIN MIX),ytmusic,100.0,2026-09-04T01:13:58
Progressive Trance,Hydra,Butterflies (Original Mix),yes,nkdzuvda5qY,https://music.youtube.com/watch?v=nkdzuvda5qY,Hydra - Butterflies (Original Mix),ytmusic,100.0,2026-09-04T01:13:59
Progressive Trance,Hydra,Butterflies (The Light Remix),yes,hPvv0W29jts,https://music.youtube.com/watch?v=hPvv0W29jts,Hydra - Butterflies (The Light Remix),ytmusic,100.0,2026-09-04T01:13:59
Progressive Trance,Lucky Monkeys,Bjango (Fluke Remix 'Six To The Floor'),yes,J2tFlng1krc,https://music.youtube.com/watch?v=J2tFlng1krc,Lucky Monkeys - Bjango (Fluke Remix 'Six To The Floor'),ytmusic,100.0,2026-09-04T01:20:49
Progressive Trance,Lucky Monkeys,Bjango (Original Mix),yes,tYgBxijcdFs,https://music.youtube.com/watch?v=tYgBxijcdFs,Lucky Monkeys - Bjango (Original Mix),ytmusic,100.0,2026-09-04T01:20:48
Progressive Trance,Lucky Monkeys,Bjango (Way Out West 'Bjangin' Dub),yes,BGwvDZ1Ee1U,https://music.youtube.com/watch?v=BGwvDZ1Ee1U,Lucky Monkeys - Bjango (Way Out West 'Bjangin' Dub) (1996),ytmusic,100.0,2026-09-04T01:20:49
Progressive Trance,Lucky Monkeys,Bjango (Way Out West 'Bjangin' Remix),yes,Ne5uaAqumX8,https://music.youtube.com/watch?v=Ne5uaAqumX8,Lucky Monkeys -- Bjango (Way Out West 'Bjangin' Remix),ytmusic,100.0,2026-09-04T01:20:50
Progressive Trance,Orbital,Nothing Left (Way Out West Remix),yes,1F8N-a7Tfyw,https://music.youtube.com/watch?v=1F8N-a7Tfyw,Orbital - Nothing Left (Way Out West Remix),ytmusic,100.0,2026-09-04T01:20:48
Progressive Trance,The Light,Expand The Room (Deepsky Mix),yes,8_3J9FiAkZg,https://music.youtube.com/watch?v=8_3J9FiAkZg,Expand The Room,ytmusic,100.0,2026-09-04T01:20:42
Progressive Trance,The Light,Opium (Distant Places Mix),yes,xjG1qGla4hI,https://music.youtube.com/watch?v=xjG1qGla4hI,The Light - Opium (Distant Places Mix) [2000],ytmusic,100.0,2026-09-04T01:20:41
Progressive Trance,Ubiquity,Bolivian Angel (Dream Frequency Meets Rob Tissera Dj's Delight Mix),yes,GYH2Ciq-k7I,https://music.youtube.com/watch?v=GYH2Ciq-k7I,Ubiquity - Bolivian Angel (Dream Frequency Meets Rob Tissera Dj's Delight Mix)  🇬🇧,ytmusic,100.0,2026-09-04T01:13:48
Progressive Trance,Ubiquity,Bolivian Angel (Dream Frequency Meets Rob Tissera Oblivion  94 Mix),yes,nfQlY5Lni5Y,https://music.youtube.com/watch?v=nfQlY5Lni5Y,Ubiquity  -  Bolivian Angel  (Dream Frequency Meets Rob Tissera Oblivion 94 Mix),ytmusic,100.0,2026-09-04T01:13:47
Progressive Trance,Ubiquity,Bolivian Angel (Original Bedroom Mix),yes,3fRtxljQcOw,https://music.youtube.com/watch?v=3fRtxljQcOw,[Progressive Trance] Ubiquity - Bolivian Angel (Original Bedroom Mix) (A1) [1994],ytmusic,100.0,2026-09-04T01:13:45
Progressive Trance,Ubiquity,Bolivian Angel (The Eastern Bloc Remix),yes,_rbIcpYqJu8,https://music.youtube.com/watch?v=_rbIcpYqJu8,Ubiquity - Bolivian Angel (The Eastern Bloc Remix),ytmusic,100.0,2026-09-04T01:13:46
Progressive Trance,Zee Cowling,Dreamtime (Quivver Vocal Dub),yes,TkP-cdPZBM4,https://music.youtube.com/watch?v=TkP-cdPZBM4,Dreamtime (Quivver Vocal Mix),ytmusic,91.80327868852459,2026-09-04T01:13:19
Progressive Trance,Zee Cowling,Dreamtime (Quivver Vocal Mix),yes,TkP-cdPZBM4,https://music.youtube.com/watch?v=TkP-cdPZBM4,Dreamtime (Quivver Vocal Mix),ytmusic,100.0,2026-09-04T01:13:18
Progressive Trance,Zee Cowling,Dreamtime (Shaker's Full Vocal Remix),yes,0lIrNIZL6A4,https://music.youtube.com/watch?v=0lIrNIZL6A4,Dreams (Ezra's Fully Vocal Remix),ytmusic,73.33333333333333,2026-09-04T01:13:20
Progressive Trance,cool temptation,I Won't Give You Up (Heavenly Club Drive),yes,eKgLA4V-irk,https://music.youtube.com/watch?v=eKgLA4V-irk,Cool Temptation - I Won't Give You Up (Heavenly Club Drive),ytmusic,100.0,2026-09-04T01:14:42
Progressive Trance,cool temptation,I Won't Give You Up (Sweet Angel Drive),yes,_EsbbJCINA4,https://music.youtube.com/watch?v=_EsbbJCINA4,Cool Temptation - I Won't Give You Up (Sweet Angel Drive),ytmusic,100.0,2026-09-04T01:14:42
Punk,"Peaches, Electric Six",Rock Show,yes,5utHwfJhIms,https://music.youtube.com/watch?v=5utHwfJhIms,Electric Six,ytmusic,100.0,2026-09-04T01:19:30
Punk,"Peaches, Electric Six",Rock Show,yes,5utHwfJhIms,https://music.youtube.com/watch?v=5utHwfJhIms,Electric Six,ytmusic,100.0,2026-09-04T01:19:30
Soul,Michael Kiwanuka,Always Waiting,yes,_qzgSzB2x7E,https://music.youtube.com/watch?v=_qzgSzB2x7E,Always Waiting,ytmusic,100.0,2026-09-04T01:22:18
Soul,Michael Kiwanuka,Any Day Will Do Fine,yes,BpUv72-fZdM,https://music.youtube.com/watch?v=BpUv72-fZdM,Any Day Will Do Fine,ytmusic,100.0,2026-09-04T01:22:19
Soul,Michael Kiwanuka,Bones,yes,bAiau0N04I8,https://music.youtube.com/watch?v=bAiau0N04I8,Bones,ytmusic,100.0,2026-09-04T01:22:17
Soul,Michael Kiwanuka,Home Again,yes,zC_m1qAmnbk,https://music.youtube.com/watch?v=zC_m1qAmnbk,Home Again,ytmusic,100.0,2026-09-04T01:22:16
Soul,Michael Kiwanuka,I Won't Lie,yes,DM0kQ1rO0qE,https://music.youtube.com/watch?v=DM0kQ1rO0qE,I Won't Lie,ytmusic,100.0,2026-09-04T01:22:18
Soul,Michael Kiwanuka,I'll Get Along,yes,mf2iQKojsQo,https://music.youtube.com/watch?v=mf2iQKojsQo,I'll Get Along,ytmusic,100.0,2026-09-04T01:22:15
Soul,Michael Kiwanuka,I'm Getting Ready,yes,stg5ug0aWg4,https://music.youtube.com/watch?v=stg5ug0aWg4,I'm Getting Ready,ytmusic,100.0,2026-09-04T01:22:14
Soul,Michael Kiwanuka,Rest,yes,9X-aCebgZPg,https://music.youtube.com/watch?v=9X-aCebgZPg,Rest,ytmusic,100.0,2026-09-04T01:22:16
Soul,Michael Kiwanuka,Tell Me A Tale,yes,ULZ7KG5Cju4,https://music.youtube.com/watch?v=ULZ7KG5Cju4,Tell Me A Tale,ytmusic,100.0,2026-09-04T01:22:13
Soul,Michael Kiwanuka,Worry Walks Beside Me,yes,FbpOUAnIbc4,https://music.youtube.com/watch?v=FbpOUAnIbc4,Worry Walks Beside Me,ytmusic,100.0,2026-09-04T01:22:20
Speed Garage,Double 99,Ripgroove (Riphousz Mix),yes,yvLuZEh5PWs,https://music.youtube.com/watch?v=yvLuZEh5PWs,Ripgroove,ytmusic,100.0,2026-09-04T01:22:10
Speed Garage,Double 99,Up With You,yes,U1ehSPCA0IA,https://music.youtube.com/watch?v=U1ehSPCA0IA,Double 99 Up With You,ytmusic,100.0,2026-09-04T01:22:11
Synth-pop,Art Fact,...And The Seasons Changed,yes,XzPj5E3LXGo,https://music.youtube.com/watch?v=XzPj5E3LXGo,...And The Seasons Changed,ytmusic,100.0,2026-09-04T01:22:01
Synth-pop,Art Fact,Im Jealous,yes,_PnMlzbNeAI,https://music.youtube.com/watch?v=_PnMlzbNeAI,Art Fact - Im Jealous (Curses Remix),ytmusic,100.0,2026-09-04T01:21:57
Synth-pop,Art Fact,Lies,yes,IpLIBpt0vfw,https://music.youtube.com/watch?v=IpLIBpt0vfw,Lies,ytmusic,100.0,2026-09-04T01:22:00
Synth-pop,Art Fact,Nowadats,yes,DgFHsFrqznE,https://music.youtube.com/watch?v=DgFHsFrqznE,Nowadays,ytmusic,94.11764705882354,2026-09-04T01:21:59
Synth-pop,Art Fact,Stains,yes,iTUpEJD5RZs,https://music.youtube.com/watch?v=iTUpEJD5RZs,Stains,ytmusic,100.0,2026-09-04T01:22:00
Synth-pop,Art Fact,Whom Are You Dancing For?,yes,Fn0dO5GSCPE,https://music.youtube.com/watch?v=Fn0dO5GSCPE,Whom Are You Dancing For?,ytmusic,100.0,2026-09-04T01:21:58
Synth-pop,Depeche Mode,It's No Good (Club 69 Funk Dub),yes,hg-cKc0ija0,https://music.youtube.com/watch?v=hg-cKc0ija0,It's No Good,ytmusic,100.0,2026-09-04T01:10:26
Synth-pop,Depeche Mode,It's No Good (Club 69 Future Dub),yes,hg-cKc0ija0,https://music.youtube.com/watch?v=hg-cKc0ija0,It's No Good,ytmusic,100.0,2026-09-04T01:10:25
Synth-pop,Depeche Mode,It's No Good (Club 69 Future Mix),yes,Xg6g1M1_AdM,https://music.youtube.com/watch?v=Xg6g1M1_AdM,It's No Good (Club 69 Future Mix),ytmusic,100.0,2026-09-04T01:10:24
Synth-pop,Depeche Mode,It's No Good (Hardfloor Mix),yes,S6ymbPfFnRA,https://music.youtube.com/watch?v=S6ymbPfFnRA,It's No Good (Hardfloor Mix),ytmusic,100.0,2026-09-04T01:10:24
Synth-pop,Depeche Mode,It's No Good (Speedy J Mix),yes,K8hSWE8h73E,https://music.youtube.com/watch?v=K8hSWE8h73E,It's No Good (Speedy J Mix),ytmusic,100.0,2026-09-04T01:10:23
Synth-pop,Electromen,Air Road (Album Mix),yes,CAVPFCi76yI,https://music.youtube.com/watch?v=CAVPFCi76yI,Air Raid (Club Version),ytmusic,70.76923076923077,2026-09-04T01:21:48
Synth-pop,Electromen,Air Road (Moog Version),yes,25op5V_FfDI,https://music.youtube.com/watch?v=25op5V_FfDI,In The Air (Moog One Version) (feat. Flavor Fay),ytmusic,69.23076923076923,2026-09-04T01:21:48
Synth-pop,Electromen,Chatroom Romance (Original),yes,WS8qYPvROS4,https://music.youtube.com/watch?v=WS8qYPvROS4,Chatroom Romance,ytmusic,100.0,2026-09-04T01:21:46
Synth-pop,Electromen,Chatroom Romance (Remix),yes,WS8qYPvROS4,https://music.youtube.com/watch?v=WS8qYPvROS4,Chatroom Romance,ytmusic,100.0,2026-09-04T01:21:47
Synth-pop,Nitsch & Gleinser,Illusion,yes,l50YVgj6TK4,https://music.youtube.com/watch?v=l50YVgj6TK4,Nitsch & Gleinser  - Illusion (feat. Randos),ytmusic,100.0,2026-09-04T01:19:30
Synth-pop,Nitsch & Gleinser,Self,yes,GfcIrmTPVck,https://music.youtube.com/watch?v=GfcIrmTPVck,Self,ytmusic,93.02325581395348,2026-09-04T01:19:28
Synth-pop,Nitsch & Gleinser,The Loop,yes,1C7BSH5yqs0,https://music.youtube.com/watch?v=1C7BSH5yqs0,The Loop,ytmusic,100.0,2026-09-04T01:19:28
Synth-pop,Nitsch & Gleinser,Time Control,yes,1nEGF7xg0D4,https://music.youtube.com/watch?v=1nEGF7xg0D4,Time Control,ytmusic,94.91525423728814,2026-09-04T01:19:29
Synth-pop,Punx Soundcheck,Blow Your Speaker,yes,K2TqGRpQV9I,https://music.youtube.com/watch?v=K2TqGRpQV9I,Blow Your Speaker (feat. Kid Robot),ytmusic,100.0,2026-09-04T01:12:36
Synth-pop,Punx Soundcheck,Lifeform,yes,T4yWiGa7c-U,https://music.youtube.com/watch?v=T4yWiGa7c-U,Lifeform (feat. Kid Robot),ytmusic,100.0,2026-09-04T01:12:34
Synth-pop,Punx Soundcheck,Mutant,yes,-9ZdwpkLJtY,https://music.youtube.com/watch?v=-9ZdwpkLJtY,Punx Soundcheck - Mutant [RM 002],ytmusic,100.0,2026-09-04T01:12:37
Synth-pop,Punx Soundcheck,Nano,yes,iCahNdTi3x0,https://music.youtube.com/watch?v=iCahNdTi3x0,Punx Soundcheck -- Nano,ytmusic,100.0,2026-09-04T01:12:35
Synth-pop,Punx Soundcheck,Sonic Playground,yes,MC5EsS1NFvo,https://music.youtube.com/watch?v=MC5EsS1NFvo,Stop,ytmusic,85.71428571428571,2026-09-04T01:12:36
Synth-pop,The Glass,Hear The Music (Mylo Remix),yes,svG6btD-CVM,https://music.youtube.com/watch?v=svG6btD-CVM,The Glass - Hear the music (Mylo Remix),ytmusic,100.0,2026-09-04T01:19:34
Synth-pop,The Glass,Hear The Music (Nick Moore vs. Computer Disco Mix),yes,0tgyMewuDNU,https://music.youtube.com/watch?v=0tgyMewuDNU,The Glass - Hear The Music (Nick Moore vs. Computer Disco Mix),ytmusic,100.0,2026-09-04T01:19:34
Synth-pop,The Glass,Hear The Music (Original Mix),yes,0tgyMewuDNU,https://music.youtube.com/watch?v=0tgyMewuDNU,The Glass - Hear The Music (Nick Moore vs. Computer Disco Mix),ytmusic,83.33333333333333,2026-09-04T01:19:33
Synth-pop,Various,A Mezzanotte,yes,AtCGMTIxSIc,https://music.youtube.com/watch?v=AtCGMTIxSIc,OUAH OUAH,ytmusic,80.0,2026-09-04T01:12:06
Synth-pop,Various,Allright (Just A Tribute),yes,qa4vIsVcf-U,https://music.youtube.com/watch?v=qa4vIsVcf-U,Allright (Just A Tribute),ytmusic,86.20689655172414,2026-09-04T01:12:05
Synth-pop,Various,Broken Needs,yes,jwnAGUb1uxY,https://music.youtube.com/watch?v=jwnAGUb1uxY,Broken Needs,ytmusic,82.75862068965517,2026-09-04T01:12:04
Synth-pop,Various,Enjoy The Silence (Curses Edita),yes,XK4Yzi3BXa4,https://music.youtube.com/watch?v=XK4Yzi3BXa4,Enjoy the Silence,ytmusic,85.0,2026-09-04T01:21:46
Synth-pop,Various,Heroes (Curses Edita),yes,zy6s70pRb2s,https://music.youtube.com/watch?v=zy6s70pRb2s,Heroes,ytmusic,77.77777777777777,2026-09-04T01:21:44
Synth-pop,Various,Luna (Shanti Celeste Remix),yes,zBvKkZEJsho,https://music.youtube.com/watch?v=zBvKkZEJsho,Luna (Shanti Celeste Remix),ytmusic,87.09677419354838,2026-09-04T01:12:04
Synth-pop,Various,Nano Nano (Stereocalypse Edita),yes,zZkAJLI_qKI,https://music.youtube.com/watch?v=zZkAJLI_qKI,Nano Nano (Stereocalypse Edita),ytmusic,86.66666666666667,2026-09-04T01:21:44
Synth-pop,Various,Smalltown Boy (Stereocalypse Edita),yes,Cl3XcdFKHe8,https://music.youtube.com/watch?v=Cl3XcdFKHe8,Bronski Beat - Smalltown Boy (Stereocalypse Remix),ytmusic,78.87323943661971,2026-09-04T01:21:45
Synthwave,Prohibited Zone,PZ01,yes,IrPDtk_Ijak,https://music.youtube.com/watch?v=IrPDtk_Ijak,Prohibited Zone - Prohibited Zone - PZ01 [PZ01] [PZ01],ytmusic,100.0,2026-09-04T01:20:33
Synthwave,Prohibited Zone,PZ02,yes,mhbwVmlRp7M,https://music.youtube.com/watch?v=mhbwVmlRp7M,Prohibited Zone - Prohibited Zone - PZ02 [PZ01] [PZ01],ytmusic,100.0,2026-09-04T01:20:33
Synthwave,Prohibited Zone,PZ03,yes,tOr72BaBCos,https://music.youtube.com/watch?v=tOr72BaBCos,Prohibited Zone - Prohibited Zone - PZ03 [PZ01] [PZ01],ytmusic,100.0,2026-09-04T01:20:34
Synthwave,Prohibited Zone,PZ04,yes,53LSFQtCKOg,https://music.youtube.com/watch?v=53LSFQtCKOg,Prohibited Zone - Prohibited Zone - PZ04 [PZ01] [PZ01],ytmusic,100.0,2026-09-04T01:20:34
Tech House,Abdul Raeva,Hard Discount Primitivo,yes,xpJRKoPj3QM,https://music.youtube.com/watch?v=xpJRKoPj3QM,Hard Discount Primitivo,ytmusic,100.0,2026-09-04T01:21:03
Tech House,Abdul Raeva,Karima's Duff Duff,yes,6iGQ0fZF27g,https://music.youtube.com/watch?v=6iGQ0fZF27g,Karima's Duff Duff,ytmusic,100.0,2026-09-04T01:21:02
Tech House,Abdul Raeva,Ooga Booga Acid Time,yes,0DRrZkevMG4,https://music.youtube.com/watch?v=0DRrZkevMG4,Ooga Booga Acid Time,ytmusic,100.0,2026-09-04T01:21:03
Tech House,Abdul Raeva,The Caballero Thrust Programme,yes,dP1r2Y7ECco,https://music.youtube.com/watch?v=dP1r2Y7ECco,The Caballero Thrust Programme,ytmusic,100.0,2026-09-04T01:21:02
Tech House,Aline Umber,Bazen,yes,Cl90v31Mw8k,https://music.youtube.com/watch?v=Cl90v31Mw8k,Aline Umber - Bazen feat. Songül,ytmusic,100.0,2026-09-04T01:21:04
Tech House,Aline Umber,Humanized,yes,VCl0BlJdfbU,https://music.youtube.com/watch?v=VCl0BlJdfbU,Aline Umber - Humanized [ALNOS04],ytmusic,100.0,2026-09-04T01:21:05
Tech House,Aline Umber,Ocean 23,yes,dl6LLc1GPaU,https://music.youtube.com/watch?v=dl6LLc1GPaU,Aline Umber - Ocean 23 [ALNOS04],ytmusic,100.0,2026-09-04T01:21:06
Tech House,Aline Umber,Story (Audiodal Mix),yes,v4dYyjsHNj0,https://music.youtube.com/watch?v=v4dYyjsHNj0,Aline Umber - Story (Audiodal Mix) [ALNOS04],ytmusic,100.0,2026-09-04T01:21:05
Tech House,Body Clinic,E-Talking,yes,1donVmKJGs8,https://music.youtube.com/watch?v=1donVmKJGs8,E-Talking,ytmusic,100.0,2026-09-04T01:19:19
Tech House,Body Clinic,Give It To Me,yes,mZY5Rq9RMzA,https://music.youtube.com/watch?v=mZY5Rq9RMzA,Give It To Me,ytmusic,100.0,2026-09-04T01:19:17
Tech House,Body Clinic,Give It To Me (Baby Rollen Remix),yes,mZY5Rq9RMzA,https://music.youtube.com/watch?v=mZY5Rq9RMzA,Give It To Me,ytmusic,100.0,2026-09-04T01:19:18
Tech House,Body Clinic,Lost At Sea,yes,ZFgB9RhhjHY,https://music.youtube.com/watch?v=ZFgB9RhhjHY,Lost At Sea,ytmusic,100.0,2026-09-04T01:19:19
Tech House,Connor Mikami,Foolish Human,yes,x-AMu1UYYX8,https://music.youtube.com/watch?v=x-AMu1UYYX8,Connor Mikami – Foolish Human,ytmusic,100.0,2026-09-04T01:11:57
Tech House,Connor Mikami,January Blues,yes,otZJrby424w,https://music.youtube.com/watch?v=otZJrby424w,Connor Mikami & Michi – January Blues,ytmusic,100.0,2026-09-04T01:11:56
Tech House,Connor Mikami,None Of My Friends Are Normal,yes,6q3I_j1Oguo,https://music.youtube.com/watch?v=6q3I_j1Oguo,Connor Mikami - None Of My Friends Are Normal [IYKYK004],ytmusic,100.0,2026-09-04T01:11:58
Tech House,Connor Mikami,Zigon,yes,6RiyTtEzBEQ,https://music.youtube.com/watch?v=6RiyTtEzBEQ,Connor Mikami - Zigon  [IYKYK004],ytmusic,100.0,2026-09-04T01:11:57
Tech House,Cristian Sarde,About Clifford,yes,Zmfw0By3eD0,https://music.youtube.com/watch?v=Zmfw0By3eD0,About Clifford,ytmusic,100.0,2026-09-04T01:11:27
Tech House,Cristian Sarde,Changes,yes,BSyR4vIvmNU,https://music.youtube.com/watch?v=BSyR4vIvmNU,Changes,ytmusic,100.0,2026-09-04T01:11:25
Tech House,Cristian Sarde,Eyesight Wisdom,yes,u4mRV8lJjEY,https://music.youtube.com/watch?v=u4mRV8lJjEY,Eyesight Wisdom,ytmusic,100.0,2026-09-04T01:11:26
Tech House,Cristian Sarde,Professional Dancer,yes,1yfsYnZKcck,https://music.youtube.com/watch?v=1yfsYnZKcck,Professional Dancer,ytmusic,100.0,2026-09-04T01:11:24
Tech House,Cristian Sarde,Until My Eyes Fell On Her,yes,7rvVCpMMPNI,https://music.youtube.com/watch?v=7rvVCpMMPNI,Until My Eyes Fell On Her,ytmusic,100.0,2026-09-04T01:11:25
Tech House,D.C. Salas,Into The Dark Lights,yes,xWnyvanJZIg,https://music.youtube.com/watch?v=xWnyvanJZIg,The Lights,ytmusic,91.42857142857143,2026-09-04T01:13:16
Tech House,D.C. Salas,Running Slow,yes,3hewPHuWoh0,https://music.youtube.com/watch?v=3hewPHuWoh0,DC Salas - Running Slow [TP28 - Time Passages],ytmusic,87.8048780487805,2026-09-04T01:13:17
Tech House,D.C. Salas,The Bright Side,yes,gyn4O-5_Wqw,https://music.youtube.com/watch?v=gyn4O-5_Wqw,DC Salas - The Bright Side [TP28 - Time Passages],ytmusic,89.36170212765957,2026-09-04T01:13:17
Tech House,D.C. Salas,Trapped Inside Your Mind,yes,8pSwK80Vh5A,https://music.youtube.com/watch?v=8pSwK80Vh5A,DC Salas - Trapped Inside Your Mind [TP28 - Time Passages],ytmusic,92.3076923076923,2026-09-04T01:13:15
Tech House,DMC,Daylight Moonlight,yes,g1AT7T1Qqj0,https://music.youtube.com/watch?v=g1AT7T1Qqj0,DMC - Daylight Moonlight [PF009],ytmusic,100.0,2026-09-04T01:20:36
Tech House,DMC,Leave This Place,yes,k5XnV50RM2I,https://music.youtube.com/watch?v=k5XnV50RM2I,DMC - Leave This Place [PF009],ytmusic,100.0,2026-09-04T01:20:37
Tech House,DMC,Relentless,yes,hhOxov_LZkM,https://music.youtube.com/watch?v=hhOxov_LZkM,DMC - Relentless [PF009],ytmusic,100.0,2026-09-04T01:20:36
Tech House,DMC,Running Round My Mind,yes,5Harr-SU-5Q,https://music.youtube.com/watch?v=5Harr-SU-5Q,Running Round My Mind (feat. YouKnowKuro),ytmusic,91.30434782608695,2026-09-04T01:20:35
Tech House,Dan Ghenacia,Ravehouse,yes,amvxxSe18D4,https://music.youtube.com/watch?v=amvxxSe18D4,Dan Ghenacia - Ravehouse,ytmusic,100.0,2026-09-04T01:17:46
